|2002_naics|2002_naics_title|sic|sic_title_and_note|filename|end|start
1312|441320.0|Tire Dealers|5531.0|Auto and Home Supply Stores (tires and tubes)|2002_NAICS_to_1987_SIC.xls|1987|2002
1313|442110.0|Furniture Stores|5021.0|Furniture (furniture sold via the retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1314|442110.0|Furniture Stores|5712.0|Furniture Stores (except custom furniture and cabinets)|2002_NAICS_to_1987_SIC.xls|1987|2002
1315|442210.0|Floor Covering Stores|5023.0|Homefurnishings (floor coverings sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1316|442210.0|Floor Covering Stores|5713.0|Floor Coverings Stores|2002_NAICS_to_1987_SIC.xls|1987|2002
1317|442291.0|Window Treatment Stores|5714.0|Drapery, Curtain, and Upholstery Stores (drapery and curtain stores except primarily custom)|2002_NAICS_to_1987_SIC.xls|1987|2002
1318|442291.0|Window Treatment Stores|5719.0|Miscellaneous Homefurnishings Stores (blinds and shades)|2002_NAICS_to_1987_SIC.xls|1987|2002
1319|442299.0|All Other Home Furnishings Stores|5719.0|Miscellaneous Homefurnishings Stores (except pottery and crafts made and sold on site and  window furnishings) |2002_NAICS_to_1987_SIC.xls|1987|2002
1320|442299.0|All Other Home Furnishings Stores|7699.0|Repair Shops and Related Services, NEC (custom picture framing shops)|2002_NAICS_to_1987_SIC.xls|1987|2002
1321|443111.0|Household Appliance Stores|5064.0|Electrical Appliances, Television and Radio Sets (household appliances sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1322|443111.0|Household Appliance Stores|5722.0|Household Appliance Stores|2002_NAICS_to_1987_SIC.xls|1987|2002
1323|443111.0|Household Appliance Stores|7623.0|Refrigeration and Air-Conditioning Services and Repair Shops (new retail sales combined with repair-repair services as major source of receipts)|2002_NAICS_to_1987_SIC.xls|1987|2002
1324|443111.0|Household Appliance Stores|7629.0|Electrical and Electronic Repair Shops, NEC (new retail sales combined with repair-repair services as major source of receipts)|2002_NAICS_to_1987_SIC.xls|1987|2002
1325|443112.0|Radio, Television, and Other Electronics Stores|5064.0|Electrical Appliances, Television and Radio Sets (television and radio sets sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1326|443112.0|Radio, Television, and Other Electronics Stores|5065.0|Electronic Parts and Equipment, NEC (amateur radios, CB's, intercommunications equipment, public address equipment, and similar communications equipment sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1327|443112.0|Radio, Television, and Other Electronics Stores|5731.0|Radio, Television, and Consumer Electronics Stores (except automobile radios)|2002_NAICS_to_1987_SIC.xls|1987|2002
1328|443112.0|Radio, Television, and Other Electronics Stores|5999.0|Miscellaneous Retail Stores, NEC (typewriters and telephones)|2002_NAICS_to_1987_SIC.xls|1987|2002
1329|443112.0|Radio, Television, and Other Electronics Stores|7622.0|Radio and Television Repair Shops (new retail sales combined with repair-repair services as major source of receipts)|2002_NAICS_to_1987_SIC.xls|1987|2002
1330|443120.0|Computer and Software Stores|5045.0|Computers and Computer Peripheral Equipment and Software (computers, peripherals, and software sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1331|443120.0|Computer and Software Stores|5065.0|Electronic Parts and Equipment, NEC (modems and other computer components sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1332|443120.0|Computer and Software Stores|5734.0|Computer and Computer Software Stores|2002_NAICS_to_1987_SIC.xls|1987|2002
1333|443120.0|Computer and Software Stores|7378.0|Computer Maintenance and Repair (sales locations providing supporting repair services as major source of receipts)|2002_NAICS_to_1987_SIC.xls|1987|2002
1334|443130.0|Camera and Photographic Supplies Stores|5946.0|Camera and Photographic Supply Stores|2002_NAICS_to_1987_SIC.xls|1987|2002
1335|444110.0|Home Centers|5031.0|Lumber, Plywood, Millwork, and Wood Panels (sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1336|444110.0|Home Centers|5211.0|Lumber and Other Building Materials Dealers (home center stores)|2002_NAICS_to_1987_SIC.xls|1987|2002
1337|444120.0|Paint and Wallpaper Stores|5231.0|Paint, Glass, and Wallpaper Stores (except glass)|2002_NAICS_to_1987_SIC.xls|1987|2002
1338|444130.0|Hardware Stores|5072.0|Hardware (hardware sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1339|444130.0|Hardware Stores|5251.0|Hardware Stores|2002_NAICS_to_1987_SIC.xls|1987|2002
1340|444130.0|Hardware Stores|7699.0|Repair Shops and Related Services, NEC (new power tool retail sales combined with repair-repair services as major source of receipts)|2002_NAICS_to_1987_SIC.xls|1987|2002
1341|444190.0|Other Building Material Dealers|5032.0|Brick, Stone, and Related Construction Materials (brick, stone, and related construction materials sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1342|444190.0|Other Building Material Dealers|5033.0|Roofing, Siding, and Insulation Materials (roofing, siding, and insulation materials sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1343|444190.0|Other Building Material Dealers|5039.0|Construction Materials, NEC (glass sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1344|444190.0|Other Building Material Dealers|5063.0|Electrical Apparatus and Equipment, Wiring Supplies, and Construction Materials (electrical supplies, equipment, and apparatus sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1345|444190.0|Other Building Material Dealers|5064.0|Electrical Appliances, Television and Radio Sets (ceiling fans sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1346|444190.0|Other Building Material Dealers|5074.0|Plumbing and Heating Equipment and Supplies (Hydronics)(plumbing and hydronic heating equipment sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1347|444190.0|Other Building Material Dealers|5099.0|Durable Goods, NEC (gas lighting fixtures, rough timbers, and other wood or construction materials sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1348|444190.0|Other Building Material Dealers|5211.0|Lumber and Other Building Materials Dealers (except home center stores)|2002_NAICS_to_1987_SIC.xls|1987|2002
1349|444190.0|Other Building Material Dealers|5231.0|Paint, Glass, and Wallpaper Stores (glass)|2002_NAICS_to_1987_SIC.xls|1987|2002
1350|444210.0|Outdoor Power Equipment Stores|5083.0|Farm and Garden Machinery and Equipment (lawn and garden equipment sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1351|444210.0|Outdoor Power Equipment Stores|5261.0|Retail Nurseries, Lawn and Garden Supply Stores (outdoor power equipment)|2002_NAICS_to_1987_SIC.xls|1987|2002
1352|444210.0|Outdoor Power Equipment Stores|7699.0|Repair Shops and Related Services, NEC (new lawn and garden equipment retail sales combined with repair-repair services as major source of receipts)|2002_NAICS_to_1987_SIC.xls|1987|2002
1353|444220.0|Nurseries, Garden Centers, and Farm Supply Stores|5153.0|Grain and Field Beans (grain and field beans sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1354|444220.0|Nurseries, Garden Centers, and Farm Supply Stores|5159.0|Farm-Product Raw Materials, NEC (farm-product raw materials sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1355|444220.0|Nurseries, Garden Centers, and Farm Supply Stores|5191.0|Farm Supplies (lawn and garden supplies sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1356|444220.0|Nurseries, Garden Centers, and Farm Supply Stores|5193.0|Flowers, Nursery Stock, and Florists’ Supplies (sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1357|444220.0|Nurseries, Garden Centers, and Farm Supply Stores|5261.0|Retail Nurseries, Lawn and Garden Supply Stores (except outdoor power equipment)|2002_NAICS_to_1987_SIC.xls|1987|2002
1358|445110.0|Supermarkets and Other Grocery (except Convenience) Stores|5141.0|Groceries, General Line (general line groceries sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1359|445110.0|Supermarkets and Other Grocery (except Convenience) Stores|5411.0|Grocery Stores (except convenience stores, freezer plans, and grocery stores with substantial general merchandise)|2002_NAICS_to_1987_SIC.xls|1987|2002
1360|445120.0|Convenience Stores|5411.0|Grocery Stores (convenience stores without gas)|2002_NAICS_to_1987_SIC.xls|1987|2002
1361|445210.0|Meat Markets|5144.0|Poultry and Poultry Products (poultry and poultry products sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1362|445210.0|Meat Markets|5147.0|Meat and Meat Products (meat and meat products sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1363|445210.0|Meat Markets|5421.0|Meat and Fish (Seafood) Markets, Including Freezer Provisioners (meat except freezer provisioners)|2002_NAICS_to_1987_SIC.xls|1987|2002
1364|445210.0|Meat Markets|5499.0|Miscellaneous Food Stores (poultry and poultry products)|2002_NAICS_to_1987_SIC.xls|1987|2002
1365|445220.0|Fish and Seafood Markets|5146.0|Fish and Seafoods (fish and seafoods sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1366|445220.0|Fish and Seafood Markets|5421.0|Meat and Fish (Seafood) Markets, Including Freezer Provisioners (seafood)|2002_NAICS_to_1987_SIC.xls|1987|2002
1367|445230.0|Fruit and Vegetable Markets|5148.0|Fresh Fruits and Vegetables (fresh fruits and vegetables sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1368|445230.0|Fruit and Vegetable Markets|5431.0|Fruit and Vegetable Markets (except temporary fruit and vegetable stands)|2002_NAICS_to_1987_SIC.xls|1987|2002
1369|445291.0|Baked Goods Stores|5461.0|Retail Bakeries (selling only)|2002_NAICS_to_1987_SIC.xls|1987|2002
1370|445292.0|Confectionery and Nut Stores|5145.0|Confectionery (confectionery sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1371|445292.0|Confectionery and Nut Stores |5441.0|Candy, Nut, and Confectionery Stores (except stores preparing candy on premises)|2002_NAICS_to_1987_SIC.xls|1987|2002
1372|445299.0|All Other Specialty Food Stores|5143.0|Dairy Products, Except Dried or Canned (dairy products sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1373|445299.0|All Other Specialty Food Stores|5149.0|Groceries and Related Products, NEC (groceries and related products, except pet food, sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1374|445299.0|All Other Specialty Food Stores|5451.0|Dairy Products Stores|2002_NAICS_to_1987_SIC.xls|1987|2002
1375|445299.0|All Other Specialty Food Stores|5499.0|Miscellaneous Food Stores (except food supplement stores and  poultry stores)|2002_NAICS_to_1987_SIC.xls|1987|2002
1376|445310.0|Beer, Wine, and Liquor Stores|5181.0|Beer and Ale (beer and ale sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1377|445310.0|Beer, Wine, and Liquor Stores|5182.0|Wine and Distilled Alcoholic Beverages (wine and distilled alcoholic beverages sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1378|445310.0|Beer, Wine, and Liquor Stores|5921.0|Liquor Stores|2002_NAICS_to_1987_SIC.xls|1987|2002
1379|446110.0|Pharmacies and Drug Stores|5122.0|Drugs, Drug Proprietaries, and Druggists’ Sundries (drugs and sundries sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1380|446110.0|Pharmacies and Drug Stores|5912.0|Drug Stores and Proprietary Stores|2002_NAICS_to_1987_SIC.xls|1987|2002
1381|446120.0|Cosmetics, Beauty Supplies, and Perfume Stores|5087.0|Service Establishment Equipment and Supplies (beauty and barber shop equipment and supplies sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1382|446120.0|Cosmetics, Beauty Supplies, and Perfume Stores|5122.0|Drugs, Drug Proprietaries, and Druggists’ Sundries (cosmetics sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1383|446120.0|Cosmetics, Beauty Supplies, and Perfume Stores|5999.0|Miscellaneous Retail Stores, NEC (cosmetics and perfumes)|2002_NAICS_to_1987_SIC.xls|1987|2002
1384|446130.0|Optical Goods Stores|5995.0|Optical Goods Stores (except  labs grinding prescription lenses)|2002_NAICS_to_1987_SIC.xls|1987|2002
1385|446191.0|Food (Health) Supplement Stores|5122.0|Drugs, Drug Proprietaries, and Druggists' Sundries (vitamins sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1386|446191.0|Food (Health) Supplement Stores|5499.0|Miscellaneous Food Stores (food supplements)|2002_NAICS_to_1987_SIC.xls|1987|2002
1387|446199.0|All Other Health and Personal Care Stores |5047.0|Medical, Dental, and Hospital Equipment and Supplies (medical, dental, and hospital equipment and supplies sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1388|446199.0|All Other Health and Personal Care Stores |5999.0|Miscellaneous Retail Stores, NEC (hearing aids and artificial limbs)|2002_NAICS_to_1987_SIC.xls|1987|2002
1389|447110.0|Gasoline Stations with Convenience Stores|5411.0|Grocery Stores (convenience store with gas)|2002_NAICS_to_1987_SIC.xls|1987|2002
1390|447110.0|Gasoline Stations with Convenience Stores|5541.0|Gasoline Service Station (gasoline station with convenience store)|2002_NAICS_to_1987_SIC.xls|1987|2002
1391|447190.0|Other Gasoline Stations|5541.0|Gasoline Service Station (gasoline station without convenience store)|2002_NAICS_to_1987_SIC.xls|1987|2002
1392|448110.0|Men's Clothing Stores|5136.0|Men's and Boys' Clothing and Furnishings (men's and boys' apparel, except uniforms and work clothing, sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1393|448110.0|Men's Clothing Stores|5611.0|Men's and Boys' Clothing and Accessory Stores (clothing stores)|2002_NAICS_to_1987_SIC.xls|1987|2002
1394|448120.0|Women's Clothing Stores|5137.0|Women's, Children's, and Infants' Clothing and Accessories (selling a general line of womens clothing via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1395|448120.0|Women's Clothing Stores|5621.0|Women's Clothing Stores (except dress shops and bridal shops)|2002_NAICS_to_1987_SIC.xls|1987|2002
1396|448130.0|Children's and Infants' Clothing Stores|5137.0|Women's, Children's and Infants' Clothing and Accessories (selling a general line of children's and infants' clothing via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1397|448130.0|Children's and Infants' Clothing Stores|5641.0|Children's and Infants’ Wear Stores|2002_NAICS_to_1987_SIC.xls|1987|2002
1398|448140.0|Family Clothing Stores|5651.0|Family Clothing Stores|2002_NAICS_to_1987_SIC.xls|1987|2002
1399|448150.0|Clothing Accessories Stores|5611.0|Men’s and Boys’ Clothing and Accessory Stores (accessories)|2002_NAICS_to_1987_SIC.xls|1987|2002
1400|448150.0|Clothing Accessories Stores|5632.0|Women's Accessory and Specialty Stores (accessories)|2002_NAICS_to_1987_SIC.xls|1987|2002
1401|448150.0|Clothing Accessories Stores|5699.0|Miscellaneous Apparel and Accessory Stores (accessories)|2002_NAICS_to_1987_SIC.xls|1987|2002
1402|448190.0|Other Clothing Stores|5136.0|Men's and Boys' Clothing and Furnishings (uniforms and work clothing sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1403|448190.0|Other Clothing Stores|5137.0|Women’s, Children’s, and Infants’ Clothing and Accessories (uniforms and work clothing sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1404|448190.0|Other Clothing Stores |5621.0|Women's Clothing Stores (dress shops and bridal shops)|2002_NAICS_to_1987_SIC.xls|1987|2002
1405|448190.0|Other Clothing Stores |5632.0|Women’s Accessory and Specialty Stores (specialty stores)|2002_NAICS_to_1987_SIC.xls|1987|2002
1406|448190.0|Other Clothing Stores |5699.0|Miscellaneous Apparel and Accessory Stores (miscellaneous apparel except accessories and custom tailors)|2002_NAICS_to_1987_SIC.xls|1987|2002
1407|448210.0|Shoe Stores|5139.0|Footwear (footwear sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1408|448210.0|Shoe Stores|5661.0|Shoe Stores|2002_NAICS_to_1987_SIC.xls|1987|2002
1409|448310.0|Jewelry Stores|5094.0|Jewelry, Watches, Precious Stones, and Precious Metals (jewelry and related goods sold via retail method)|2002_NAICS_to_1987_SIC.xls|1987|2002
1410|448310.0|Jewelry Stores|5944.0|Jewelry Stores|2002_NAICS_to_1987_SIC.xls|1987|2002
