filename|year|standard|code|title
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|1481|Nonmetallic Minerals Services, Except Fuels (site preparation and related construction activities on a contract basis)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|1629|Heavy Construction, NEC (right-of-way clearing and line slashing, blasting, and trenching)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|1711|Plumbing, Heating, and Air-Conditioning (septic tank, cesspool, and dry well construction contractors)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|1794|Excavation Work
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|1795|Wrecking and Demolition Work
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|1799|Special Trade Contractors, NEC (dewatering contractors, test drilling for construction, and core drilling for construction)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7353|Heavy Construction Equipment Rental and Leasing (rental of construction equipment [except cranes] with operator)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|1771|Concrete Work (asphalt, brick, and concrete paving)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|1799|Special Trade Contractors, NEC (except indoor swimming pool contractors; anchored earth retention contractors; glass tinting work; forming contractors; ornamental metal work contractors; lightning rod installation contractors; paint and wall paper removal contractors; countertop, residential-type, installation; miscellaneous residential building finishing contractors; dewatering contractors; test drilling for construction; and core drilling for construction)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7353|Heavy Construction Equipment Rental and Leasing (crane rental with operator)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2047|Dog and Cat Food
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|723|Crop Preparation Services for Market, Except Cotton Ginning (custom grain grinding)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2048|Prepared Feeds and Feed Ingredients for Animals and Fowls, Except Dogs and Cats (except slaughtering animals for pet food)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2034|Dried and Dehydrated Fruits, Vegetables and Soup Mixes (vegetable flour)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2041|Flour and Other Grain Mill Products
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2044|Rice Milling
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2099|Food Preparations, NEC (rice, uncooked and packaged with other ingredients made in rice mills)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2083|Malt
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2046|Wet Corn Milling (except refining purchased corn oil)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2075|Soybean Oil Mills (soybean processing, except edible soybean oil)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2079|Shortening, Table Oils, Margarine, and Other Edible Fats and Oils, NEC (processing soybean oil into edible cooking oils from soybeans crushed in the same establishment)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2074|Cottonseed Oil Mills (cottonseed processing)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2076|Vegetable Oil Mills, Except Corn, Cottonseed, and Soybean (oilseed processing)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2079|Shortening, Table Oils, Margarine and Other Edible Fats and Oils, NEC (processing vegetable oils, except soybean, into edible cooking oils from oilseeds and vegetables crushed in the same establishment)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2046|Wet Corn Milling (refining purchased corn oil)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2074|Cottonseed Oil Mills (processing purchased cottonseed oil)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2075|Soybean Oil Mills (processing purchased soybean oil)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2076|Vegetable Oil Mills, Except Corn, Cottonseed, and Soybean (processing purchased vegetable and oilseed oils)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2079|Shortening, Table Oils, Margarine, and Other Edible Fats and Oils, NEC (except processing vegetable and soybean oils into edible oils from oilseeds and vegetables crushed in the same establishment)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2043|Cereal Breakfast Foods (cereal breakfast foods and related preparations except grain based coffee substitutes)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2061|Cane Sugar, Except Refining
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2062|Cane Sugar Refining
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2063|Beet Sugar
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2066|Chocolate and Cocoa Products (except chocolate products, made from purchased chocolate)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2064|Candy and Other Confectionery Products (chocolate confectionery)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2066|Chocolate and Cocoa Products (chocolate products made from purchased chocolate)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5441|Candy, Nut, and Confectionery Stores (chocolate candy stores, preparing on premises)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2064|Candy and Other Confectionery Products (nonchocolate confectionery )
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2067|Chewing Gum
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2099|Food Preparations, NEC (marshmallow creme)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5441|Candy, Nut, and Confectionery Stores (nonchocolate candy stores, preparing on premises)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2037|Frozen Fruits, Fruit Juices, and Vegetables
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2038|Frozen Specialties, NEC
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2033|Canned Fruits, Vegetables, Preserves, Jams, and Jellies
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2035|Pickled Fruits and Vegetables, Vegetable Sauces and Seasonings, and Salad Dressings (pickled fruits and vegetables)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2032|Canned Specialties (except canned puddings)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2034|Dried and Dehydrated Fruits, Vegetables and Soup Mixes (except vegetable flour and soup mixes made from purchased dried and dehydrated ingredients)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2099|Food Preparations, NEC (bouillon and potatoes dried and packaged with other ingredients produced in dehydrating plants)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2023|Dry, Condensed and Evaporated Dairy Products (liquid non-dairy creamer)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2026|Fluid Milk (except ultra-high temperature)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2021|Creamery Butter
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2022|Natural, Processed, and Imitation Cheese
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2023|Dry, Condensed and Evaporated Dairy Products (except liquid non-dairy creamer)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2026|Fluid Milk (ultra-high temperature)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2024|Ice Cream and Frozen Desserts
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|751|Livestock Services, Except Veterinary (custom slaughtering)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2011|Meat Packing Plants
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2048|Prepared Feeds and Feed Ingredients for Animals and Fowls, Except Dogs and Cats (slaughtering animals for pet food)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2013|Sausages and Other Prepared Meat Products (except lard made from purchased materials)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5147|Meats and Meat Products (boxed beef)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2013|Sausages and Other Prepared Meat Products (lard made from purchased materials)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2077|Animal and Marine Fats and Oils (animal fats and oils)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2015|Poultry Slaughtering and Processing (poultry slaughtering and processing)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2077|Animal and Marine Fats and Oils (canned marine fats and oils)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2091|Canned and Cured Fish and Seafoods
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2077|Animal and Marine Fats and Oils (fresh and frozen marine fats and oils)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2092|Prepared Fresh or Frozen Fish and Seafoods
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5461|Retail Bakeries (bread, cake and related products baked and sold on premise)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2051|Bread and Other Bakery Products, Except Cookies and Crackers
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2052|Cookies and Crackers (unleavened bread and soft pretzels)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2053|Frozen Bakery Products, Except Bread
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2052|Cookies and Crackers (except unleavened bread and pretzels)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2045|Prepared Flour Mixes and Doughs
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2098|Macaroni, Spaghetti, Vermicelli and Noodles
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2099|Food Preparations, NEC (dry pasta packaged with other ingredients made in dry pasta plants)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2099|Food Preparations, NEC (tortillas)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2068|Salted and Roasted Nuts and Seeds
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2099|Food Preparations, NEC (peanut butter)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2052|Cookies and Crackers (hard pretzels and snack pretzels, except soft)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2096|Potato Chips, Corn Chips, and Similar Snacks
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2043|Cereal Breakfast Foods (grain based coffee substitutes)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2087|Flavoring Extracts and Flavoring Syrups, NEC (coffee flavoring and syrups)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2095|Roasted Coffee
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2099|Food Preparations, NEC (tea)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2087|Flavoring Extracts and Flavoring Syrups, NEC  (flavoring syrups and concentrates except coffee)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2035|Pickled Fruits and Vegetables, Vegetable Sauces and Seasonings, and Salad Dressings (sauces and salad dressings)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2099|Food Preparations, NEC (vinegar, prepared dip)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2082|Malt Beverages (malt extract)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2087|Flavoring Extracts and Flavoring Syrups, NEC (flavoring extracts and natural food colorings)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2099|Food Preparations, NEC (spices, dry dip mix, dry salad dressing mix, and seasoning mix)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2899|Chemicals and Chemical Preparations, NEC (table salt)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2099|Food Preparations, NEC (perishable prepared food)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2015|Poultry Slaughtering and Processing (egg processing)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2032|Canned Specialties (canned puddings)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2034|Dried and Dehydrated Fruits, Vegetables, and Soup Mixes (soup mixes made from purchased dehydrated ingredients)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2087|Flavoring Extracts and Flavoring Syrups, NEC (powered drink mix)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2099|Food Preparations, NEC (except bouillon, marshmallow creme, spices, peanut butter, perishable prepared foods, tortillas, tea and tea extracts, dry dip mix, prepared dips, dry salad dressing mix, seasoning mix, dried potatoes, pasta, and rice mixed with other ingredients in mills or dehydrating plants, reducing maple sap to maple syrup, wool grease, and vinegar)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2086|Bottled and Canned Soft Drinks and Carbonated Water (except bottled water)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2086|Bottled and Canned Soft Drinks and Carbonated Water (bottled water)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5149|Groceries and Related Products, NEC (processed bottled water manufacturing) 
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2097|Manufactured Ice
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2082|Malt Beverages (except malt extract)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2084|Wines, Brandy, and Brandy Spirits
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2085|Distilled and Blended Liquors (apple jack)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2085|Distilled and Blended Liquors (except apple jack)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2141|Tobacco Stemming and Redrying (stemming and redrying tobacco)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2111|Cigarettes
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2121|Cigars
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2131|Chewing and Smoking Tobacco and Snuff
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2141|Tobacco Stemming and Redrying (reconstituted tobacco)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7389|Business Services, NEC (tobacco sheeting service)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2281|Yarn Spinning Mills
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2298|Cordage and Twine (hemp rope made in spinning mills)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2299|Textile Goods, NEC (hemp bags made in spinning mills)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2299|Textile Goods, NEC (spinning yarn of flax, hemp, jute, and ramie)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2282|Yarn Texturizing, Throwing, Twisting and Winding Mills 
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2284|Thread Mills (except finishing thread without manufacturing thread)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2299|Textile Goods, NEC (manufacturing thread of hemp, linen, and ramie)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2211|Broadwoven Fabric Mills, Cotton
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2221|Broadwoven Fabric Mills, Manmade Fiber and Silk
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2231|Broadwoven Fabric Mills, Wool (Including Dyeing and Finishing) (except finishing wool fabric without weaving wool fabric)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2299|Textile Goods, NEC (broadwoven fabrics of jute, linen, hemp, and ramie and hand woven fabrics)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2241|Narrow Fabric and Other Smallware Mills: Cotton, Wool, Silk and Manmade Fiber
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2299|Textile Goods, NEC (narrow woven fabric of jute, linen, hemp, and ramie)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2397|Schiffli Machine Embroideries
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2297|Nonwoven Fabrics
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2299|Textile Goods, NEC (nonwoven felt)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2257|Weft Knit Fabric Mills (except finishing without knitting weft fabric)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2259|Knitting Mills, NEC (knitting weft fabric and fabricating textile products, such as bedspreads, curtains, or towels)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2258|Lace and Warp Knit Fabric Mills (except finishing lace or warp fabric without knitting lace or warp fabric)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2259|Knitting Mills, NEC (knitting lace or warp fabric and fabricating textile products, such as bedspreads, curtains, or towels)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2231|Broadwoven Fabric Mills, Wool (wool broadwoven fabric finishing without weaving fabric)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2261|Finishers of Broadwoven Fabrics of Cotton
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2262|Finishers of Broadwoven Fabrics of Manmade Fiber and Silk
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2269|Finishers of Textiles, NEC (linen fabric finishing)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5131|Piece Goods, Notions, and Other Dry Goods (broadwoven converters)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7389|Business Services, NEC (sponging, shrinking, etc. fabric for tailors and dress makers, batik work)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2231|Broadwoven Fabric Mills, Wool (wool fabric, except broadwoven, finishing without weaving fabric)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2251|Women’s Full-Length and Knee-Length Hosiery, Except Socks (dyeing and finishing sheer hosiery without knitting sheer hosiery)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2252|Hosiery, NEC (dyeing and finishing hosiery , except sheer, without knitting hosiery)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2253|Knit Outerwear Mills (dyeing and finishing knit outerwear without knitting outerwear)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2254|Knit Underwear and Nightwear Mills (dyeing and finishing underwear and nightwear without knitting garments)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2257|Weft Knit Fabric Mills (finishing weft fabric without knitting weft fabric)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2258|Lace and Warp Knit Fabric Mills (finishing lace or warp fabric without knitting lace or warp fabric)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2259|Knitting Mills, NEC (dyeing and finishing knit gloves and mittens without knitting gloves or mittens)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2269|Finishers of Textiles, NEC (except linen fabric finishing)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2284|Thread Mills (finishing thread without manufacturing thread)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|2299|Textile Goods, NEC (finishing hard fiber thread and yarn without manufacturing thread or yarn)
